Unnamed: 0,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,S Dhawan,Shikhar Dhawan,1.0,2.0,5,0.0,0.0,50,True,False,"{'wickets': 1, 'runs': 3}",0.5,c Pandya b Stoinis
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,A Taide,Atharva Taide,66.0,36.0,6,8.0,2.0,183.33,False,False,"{'wickets': 4, 'runs': 127}",12.6,c &amp; b Ravi Bishnoi
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,Sikandar Raza,Sikandar Raza,36.0,22.0,41,4.0,1.0,163.63,False,False,"{'wickets': 3, 'runs': 109}",11.3,c Pandya b Yash Thakur
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,LS Livingstone,Liam Livingstone,23.0,14.0,19,2.0,1.0,164.28,False,False,"{'wickets': 5, 'runs': 152}",15.2,lbw b Ravi Bishnoi
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,SM Curran,Sam Curran,21.0,11.0,24,1.0,1.0,190.9,False,False,"{'wickets': 6, 'runs': 178}",16.6,c Badoni b Naveen-ul-Haq
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,JM Sharma,Jitesh Sharma,24.0,10.0,17,0.0,3.0,240,False,False,"{'wickets': 7, 'runs': 192}",17.5,c Rahul b Yash Thakur
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,M Shahrukh Khan,M Shahrukh Khan,6.0,9.0,18,0.0,0.0,66.66,False,False,"{'wickets': 10, 'runs': 201}",19.5,c Ravi Bishnoi b Yash Thakur
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,RD Chahar,Rahul Chahar,0.0,1.0,3,0.0,0.0,0,False,False,"{'wickets': 8, 'runs': 193}",17.6,c Hooda b Yash Thakur
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,K Rabada,Kagiso Rabada,0.0,1.0,5,0.0,0.0,0,False,False,"{'wickets': 9, 'runs': 197}",18.4, b Naveen-ul-Haq
2023.0,1359512,PBKS v LSG,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,2,Arshdeep Singh,Arshdeep Singh,2.0,2.0,6,0.0,0.0,100,False,True,{},12.3,not out
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,N Jagadeesan,Narayan Jagadeesan,19.0,15.0,6,4.0,0.0,126.66,False,False,"{'wickets': 1, 'runs': 23}",2.5,lbw b Mohammed Shami
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Rahmanullah Gurbaz,Rahmanullah Gurbaz,81.0,39.0,80,5.0,7.0,207.69,False,False,"{'wickets': 5, 'runs': 135}",15.2,c Rashid Khan b Noor Ahmad
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SN Thakur,Shardul Thakur,0.0,4.0,13,0.0,0.0,0,False,False,"{'wickets': 2, 'runs': 47}",4.6,c Sharma b Mohammed Shami
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,VR Iyer,Venkatesh Iyer,11.0,14.0,27,0.0,0.0,78.57,False,False,"{'wickets': 3, 'runs': 84}",10.1,lbw b Little
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,N Rana,Nitish Rana,4.0,3.0,5,1.0,0.0,133.33,True,False,"{'wickets': 4, 'runs': 88}",10.4,c Tewatia b Little
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,RK Singh,Rinku Singh,19.0,20.0,33,0.0,1.0,95,False,False,"{'wickets': 6, 'runs': 156}",17.3,c Little b Noor Ahmad
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Russell,Andre Russell,34.0,19.0,22,2.0,0.0,178.94,False,False,"{'wickets': 7, 'runs': 179}",19.6,c Tewatia b Mohammed Shami
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,D Wiese,David Wiese,8.0,6.0,13,0.0,1.0,133.33,False,True,{},12.3,not out
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,GT,2,WP Saha,Wriddhiman Saha,10.0,10.0,21,1.0,0.0,100,False,False,"{'wickets': 1, 'runs': 41}",4.1,c Harshit Rana b Russell
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,GT,2,Shubman Gill,Shubman Gill,49.0,35.0,53,8.0,0.0,140,False,False,"{'wickets': 3, 'runs': 93}",11.2,c Russell b Narine
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,GT,2,HH Pandya,Hardik Pandya,26.0,20.0,28,2.0,1.0,130,True,False,"{'wickets': 2, 'runs': 91}",10.4,lbw b Harshit Rana
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,GT,2,V Shankar,Vijay Shankar,51.0,24.0,37,2.0,5.0,212.5,False,True,{},12.3,not out
2023.0,1359513,KKR v GT,KKR,GT,"Eden Gardens, Kolkata",Kolkata,India,GT,2,DA Miller,David Miller,32.0,18.0,32,2.0,2.0,177.77,False,True,{},12.3,not out
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,Abhishek Sharma,Abhishek Sharma,67.0,36.0,62,12.0,1.0,186.11,False,False,"{'wickets': 5, 'runs': 109}",11.3,c Warner b AR Patel
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,MA Agarwal,Mayank Agarwal,5.0,6.0,15,1.0,0.0,83.33,False,False,"{'wickets': 1, 'runs': 21}",2.3,c &dagger;Salt b Sharma
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,RA Tripathi,Rahul Tripathi,10.0,6.0,12,0.0,1.0,166.66,False,False,"{'wickets': 2, 'runs': 44}",4.4,c Pandey b Marsh
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,AK Markram,Aiden Markram,8.0,13.0,21,0.0,0.0,61.53,True,False,"{'wickets': 3, 'runs': 83}",9.2,c AR Patel b Marsh
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,HC Brook,Harry Brook,0.0,2.0,3,0.0,0.0,0,False,False,"{'wickets': 4, 'runs': 83}",9.4,c AR Patel b Marsh
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,H Klaasen,Heinrich Klaasen,53.0,27.0,50,2.0,4.0,196.29,False,True,{},12.3,not out
2023.0,1359514,LSG v RCB,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,Abdul Samad,Abdul Samad,28.0,21.0,21,1.0,2.0,133.33,False,False,"{'wickets': 6, 'runs': 162}",16.6,c &dagger;Salt b Marsh
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,AJ Hosein,Akeal Hosein,16.0,10.0,17,1.0,1.0,160,False,True,{},12.3,not out
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,DA Warner,David Warner,0.0,2.0,2,0.0,0.0,0,True,False,"{'wickets': 1, 'runs': 0}",0.2, b Kumar
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,PD Salt,Phil Salt,59.0,35.0,53,9.0,0.0,168.57,False,False,"{'wickets': 2, 'runs': 112}",11.2,c &amp; b Markande
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,MR Marsh,Mitchell Marsh,63.0,39.0,63,1.0,6.0,161.53,False,False,"{'wickets': 4, 'runs': 125}",13.2,c Markram b Hosein
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,MK Pandey,Manish Pandey,1.0,3.0,5,0.0,0.0,33.33,False,False,"{'wickets': 3, 'runs': 115}",12.3,st &dagger;Klaasen b Abhishek Sharma
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,PK Garg,Priyam Garg,12.0,9.0,15,1.0,0.0,133.33,False,False,"{'wickets': 5, 'runs': 140}",15.4, b Markande
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,SN Khan,Sarfaraz Khan,9.0,10.0,19,1.0,0.0,90,False,False,"{'wickets': 6, 'runs': 148}",16.5, b Natarajan
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,AR Patel,Axar Patel,29.0,14.0,24,1.0,2.0,207.14,False,True,{},12.3,not out
2023.0,1359514,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,RV Patel,Ripal Patel,11.0,8.0,16,1.0,0.0,137.5,False,True,{},12.3,not out
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,37.0,31.0,47,4.0,1.0,119.35,False,False,"{'wickets': 1, 'runs': 86}",9.4,st &dagger;Sharma b Sikandar Raza
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,92.0,52.0,6,16.0,1.0,176.92,False,True,{},12.3,not out
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,28.0,17.0,23,1.0,2.0,164.7,False,False,"{'wickets': 2, 'runs': 130}",13.6,c Shahrukh Khan b Arshdeep Singh
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,10.0,6.0,12,1.0,0.0,166.66,False,False,"{'wickets': 3, 'runs': 158}",16.1,st &dagger;Sharma b Chahar
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,12.0,10.0,6,0.0,0.0,120,False,False,"{'wickets': 4, 'runs': 185}",19.1,c Livingstone b Curran
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,13.0,4.0,8,0.0,2.0,325,True,True,{},12.3,not out
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,42.0,24.0,41,4.0,2.0,175,False,False,"{'wickets': 2, 'runs': 81}",8.3,st &dagger;Dhoni b Jadeja
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,S Dhawan,Shikhar Dhawan,28.0,15.0,24,4.0,1.0,186.66,True,False,"{'wickets': 1, 'runs': 50}",4.2,c Pathirana b Deshpande
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,A Taide,Atharva Taide,13.0,17.0,26,0.0,0.0,76.47,False,False,"{'wickets': 3, 'runs': 94}",10.2,c &amp; b Jadeja
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,LS Livingstone,Liam Livingstone,40.0,24.0,38,1.0,4.0,166.66,False,False,"{'wickets': 4, 'runs': 151}",15.5,c Gaikwad b Deshpande
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,SM Curran,Sam Curran,29.0,20.0,36,1.0,1.0,145,False,False,"{'wickets': 5, 'runs': 170}",17.1, b Pathirana
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,JM Sharma,Jitesh Sharma,21.0,10.0,21,2.0,1.0,210,False,False,"{'wickets': 6, 'runs': 186}",18.4,c sub (SK Rasheed) b Deshpande
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,M Shahrukh Khan,M Shahrukh Khan,2.0,3.0,21,0.0,0.0,66.66,False,True,{},12.3,not out
2023.0,1359515,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,PBKS,2,Sikandar Raza,Sikandar Raza,13.0,7.0,9,1.0,0.0,185.71,False,True,{},12.3,not out
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,124.0,62.0,112,16.0,8.0,200,False,False,"{'wickets': 7, 'runs': 205}",19.4,c &amp; b Arshad Khan
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,JC Buttler,Jos Buttler,18.0,19.0,40,2.0,1.0,94.73,False,False,"{'wickets': 1, 'runs': 72}",7.1,c sub (Ramandeep Singh) b Chawla
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,14.0,10.0,15,1.0,1.0,140,True,False,"{'wickets': 2, 'runs': 95}",9.5,c Tilak Varma b Arshad Khan
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,2.0,4.0,6,0.0,0.0,50,False,False,"{'wickets': 3, 'runs': 103}",10.5, b Chawla
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,JO Holder,Jason Holder,11.0,9.0,18,0.0,1.0,122.22,False,False,"{'wickets': 4, 'runs': 143}",14.1,c David b Archer
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,8.0,9.0,14,0.0,1.0,88.88,False,False,"{'wickets': 5, 'runs': 159}",16.2,c Yadav b Arshad Khan
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,DC Jurel,Dhruv Jurel,2.0,3.0,6,0.0,0.0,66.66,False,False,"{'wickets': 6, 'runs': 168}",17.1,c Tilak Varma b Meredith
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,R Ashwin,Ravichandran Ashwin,8.0,5.0,20,1.0,0.0,160,False,True,{},12.3,not out
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,TA Boult,Trent Boult,0.0,0.0,4,0.0,0.0,-,False,True,{},12.3,not out
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,RG Sharma,Rohit Sharma,3.0,5.0,12,0.0,0.0,60,True,False,"{'wickets': 1, 'runs': 14}",1.6, b Sandeep Sharma
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,Ishan Kishan,Ishan Kishan,28.0,23.0,44,4.0,0.0,121.73,False,False,"{'wickets': 2, 'runs': 76}",8.2,c Boult b Ashwin
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,C Green,Cameron Green,44.0,26.0,47,4.0,2.0,169.23,False,False,"{'wickets': 3, 'runs': 101}",10.4,c Boult b Ashwin
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,SA Yadav,Suryakumar Yadav,55.0,29.0,49,8.0,2.0,189.65,False,False,"{'wickets': 4, 'runs': 152}",15.4,c Sandeep Sharma b Boult
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,NT Tilak Varma,Tilak Varma,29.0,21.0,63,3.0,1.0,138.09,False,True,{},12.3,not out
2023.0,1359516,MI v RR,MI,RR,"Wankhede Stadium, Mumbai",Mumbai,India,MI,2,TH David,Tim David,45.0,14.0,27,2.0,5.0,321.42,False,True,{},12.3,not out
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,V Kohli,Virat Kohli,31.0,30.0,42,3.0,0.0,103.33,False,False,"{'wickets': 1, 'runs': 62}",8.6,st &dagger;Pooran b Ravi Bishnoi
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,F du Plessis,Faf du Plessis,44.0,40.0,83,1.0,1.0,110,True,False,"{'wickets': 5, 'runs': 109}",16.5,c Pandya b Mishra
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,Anuj Rawat,Anuj Rawat,9.0,11.0,6,0.0,0.0,81.81,False,False,"{'wickets': 2, 'runs': 75}",11.4,c Mayers b Gowtham
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,GJ Maxwell,Glenn Maxwell,4.0,5.0,8,0.0,0.0,80,False,False,"{'wickets': 3, 'runs': 80}",12.4,lbw b Ravi Bishnoi
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,SS Prabhudessai,Suyash Prabhudessai,6.0,7.0,10,0.0,0.0,85.71,False,False,"{'wickets': 4, 'runs': 90}",14.3,c Gowtham b Mishra
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,KD Karthik,Dinesh Karthik,16.0,11.0,25,1.0,1.0,145.45,False,False,"{'wickets': 7, 'runs': 117}",18.4,run out (Yash Thakur)
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,MK Lomror,Mahipal Lomror,3.0,4.0,7,0.0,0.0,75,False,False,"{'wickets': 6, 'runs': 114}",17.5,lbw b Naveen-ul-Haq
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,PWH de Silva,Wanindu Hasaranga,8.0,7.0,6,1.0,0.0,114.28,False,True,{},12.3,not out
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,KV Sharma,Karn Sharma,2.0,2.0,5,0.0,0.0,100,False,False,"{'wickets': 8, 'runs': 121}",19.2,c Gowtham b Naveen-ul-Haq
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,Mohammed Siraj,Mohammed Siraj,0.0,1.0,3,0.0,0.0,0,False,False,"{'wickets': 9, 'runs': 121}",19.3,c &dagger;Pooran b Naveen-ul-Haq
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,RCB,1,JR Hazlewood,Josh Hazlewood,1.0,2.0,3,0.0,0.0,50,False,True,{},12.3,not out
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KR Mayers,Kyle Mayers,0.0,2.0,3,0.0,0.0,0,False,False,"{'wickets': 1, 'runs': 0}",0.2,c Anuj Rawat b Mohammed Siraj
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,A Badoni,Ayush Badoni,4.0,11.0,23,0.0,0.0,36.36,False,False,"{'wickets': 3, 'runs': 21}",4.1,c Kohli b Hazlewood
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KH Pandya,Krunal Pandya,14.0,11.0,17,3.0,0.0,127.27,False,False,"{'wickets': 2, 'runs': 19}",3.3,c Kohli b Maxwell
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,DJ Hooda,Deepak Hooda,1.0,2.0,13,0.0,0.0,50,False,False,"{'wickets': 4, 'runs': 27}",5.1,st &dagger;Karthik b de Silva
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,MP Stoinis,Marcus Stoinis,13.0,19.0,31,0.0,1.0,68.42,False,False,"{'wickets': 6, 'runs': 65}",10.4,c Prabhudessai b Sharma
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,N Pooran,Nicholas Pooran,9.0,7.0,9,0.0,1.0,128.57,False,False,"{'wickets': 5, 'runs': 38}",6.6,c Lomror b Sharma
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,K Gowtham,Krishnappa Gowtham,23.0,13.0,20,1.0,2.0,176.92,False,False,"{'wickets': 7, 'runs': 66}",11.1,run out (sub [R Sonu Yadav]/&dagger;Karthik)
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,Ravi Bishnoi,Ravi Bishnoi,5.0,10.0,6,0.0,0.0,50,False,False,"{'wickets': 8, 'runs': 77}",14.4,run out (Patel/&dagger;Karthik)
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,A Mishra,Amit Mishra,19.0,30.0,42,2.0,0.0,63.33,False,False,"{'wickets': 10, 'runs': 108}",19.5,c &dagger;Karthik b Patel
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,Naveen-ul-Haq,Naveen-ul-Haq,13.0,13.0,20,2.0,0.0,100,False,False,"{'wickets': 9, 'runs': 103}",18.4,c &dagger;Karthik b Hazlewood
2023.0,1359517,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,2,KL Rahul,KL Rahul,0.0,3.0,7,0.0,0.0,0,True,True,{},12.3,not out
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,PD Salt,Phil Salt,0.0,1.0,2,0.0,0.0,0,False,False,"{'wickets': 1, 'runs': 0}",0.1,c Miller b Mohammed Shami
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,DA Warner,David Warner,2.0,2.0,10,0.0,0.0,100,True,False,"{'wickets': 2, 'runs': 6}",1.1,run out (Rashid Khan)
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,PK Garg,Priyam Garg,10.0,14.0,26,0.0,0.0,71.42,False,False,"{'wickets': 5, 'runs': 23}",4.6,c &dagger;Saha b Mohammed Shami
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,RR Rossouw,Rilee Rossouw,8.0,6.0,9,2.0,0.0,133.33,False,False,"{'wickets': 3, 'runs': 16}",2.5,c &dagger;Saha b Mohammed Shami
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,MK Pandey,Manish Pandey,1.0,4.0,7,0.0,0.0,25,False,False,"{'wickets': 4, 'runs': 22}",4.1,c &dagger;Saha b Mohammed Shami
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,AR Patel,Axar Patel,27.0,30.0,43,2.0,1.0,90,False,False,"{'wickets': 6, 'runs': 73}",13.6,c Rashid Khan b Sharma
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,Aman Hakim Khan,Aman Hakim Khan,51.0,44.0,62,3.0,3.0,115.9,False,False,"{'wickets': 7, 'runs': 126}",18.3,c Manohar b Rashid Khan
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,RV Patel,Ripal Patel,23.0,13.0,32,2.0,1.0,176.92,False,False,"{'wickets': 8, 'runs': 130}",19.5,c Pandya b Sharma
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,A Nortje,Anrich Nortje,3.0,6.0,8,0.0,0.0,50,False,True,{},12.3,not out
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,1,Kuldeep Yadav,Kuldeep Yadav,0.0,1.0,1,0.0,0.0,0,False,True,{},12.3,not out
2023.0,1359518,GT v DC,GT,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,WP Saha,Wriddhiman Saha,0.0,6.0,6,0.0,0.0,0,False,False,"{'wickets': 1, 'runs': 0}",0.6,c &dagger;Salt b Ahmed
